stage,blastomeres,endoderm,eye,glial,neural,paraxial_mesoderm,spinal_cord
  3-4,13.66,0,0,0,0,0,0
  5-6,26.24,0,0,0,0,0,0
  7-9,0,0,0,0,0,5.64,0
 10-12,0,6.9,0,0,6.82,0,0
 14-21,0,0,0.93,0,0,0,1.7
 24-34,0,0,0.72,1.07,5.54,0,1.95
 48-58,0,0,0,1.64,8.96,0,0
 60-70,0,0,5.95,0,0,0,0
 72-82,0,0,1.86,1.23,1.3,0,0
 96-106,0,0,0.97,0,0,0,0
108-118,0,0,8.19,0,0,0,0
