stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,88.12,993.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.96,0,0,0,0,0,0,0,0,0,0,0
  5-6,19.05,211.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,17.47,44.89,0,13.25,0,0,0,30.66,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,332.82,54.61,0,0,144.19,0,0,27.79,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.2,0,58.34,0,0,0,41.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.88,25.3,0,0,314.03,0,6.59,15.8,0,22.19,0,0,0,0,0,0,0,0
 14-21,0,0,2.18,4.1,95.15,9.93,0,20.35,0,1.92,0,11.51,0.82,0,2.23,1.11,2.85,0,0,1.36,0.97,44.4,0,0,23.48,434.03,32.39,1.08,3.25,4.69,0,26.03,0.9,32.61,0.81,12.24,38.3,113.89,0,0,5.59,0,1.57
 24-34,0,0,2.16,2.14,61.39,14.45,0,79.21,0.95,5.8,4.08,16.07,1.96,0,15.36,7.49,4.08,1.52,0.78,0.84,3.12,104.02,2.05,0.89,46.98,1114.45,36.15,4.82,4.02,0,0,40.32,0,0,1.85,5.1,16.25,260.93,0,0,40.35,0,4.5
 36-46,0,0,1.47,0.6,55.93,5.38,0,180.17,8.93,1.55,2.94,85.7,1.24,0,5.42,23.55,0,0,2.22,2.65,0,101.85,0,8.64,41.49,1875.81,18.6,9.67,3.59,0,0,45.24,0.81,0,0,10.75,0,362.92,0,2.41,36,0,19.33
 48-58,0,0,0,0,36.84,4.85,0,448.76,5.38,14.32,5.78,123.83,0,0,3.62,18.05,0,15.85,1.91,0,0.5,186.7,0.89,4.16,27.23,1733.03,21.6,9.55,6.34,0,1.7,19.88,0.56,0,0,5.83,0,329.72,0,1.89,51.52,0.9,13.99
 60-70,0,0,0.57,0,43.44,1.99,0,1007.01,13.23,8.17,3.44,152.66,3.11,0,4.96,26.08,1.47,2.21,4.57,1.37,9.71,239.52,0,5.02,35.84,2018.36,19.81,7.19,1.61,0,3.46,31.19,0,0,0,2.84,0,262.5,0,3.75,40.66,0,12.75
 72-82,0,0,1.32,0,34.74,31.55,0,871.66,3.02,8.41,5.53,276.29,5.19,0.52,10.09,29.84,0,0.83,6.97,5.9,6.74,303.54,2.09,23.33,23.93,1657.2,4.82,5.44,7.74,0,1.08,12.11,0.56,0,0.54,1.05,0,167.7,0,10.77,86.72,11.2,15.96
 84-94,0,0,1.53,0,51.74,57.57,0.59,706.21,18.73,14.51,5.47,274.46,8.52,0,11.35,52.92,0,3.96,1.2,12.37,2.72,253.76,1.84,17.84,18.99,1163.9,2.56,6.69,15.51,0,1.75,26.15,0,0,1.69,0,0,95.88,3.87,7.64,78.5,19.87,2.02
 96-106,0,0,1.62,0,41.98,50.4,6.97,573.07,3.86,8.08,6,297.83,15.61,0,11.21,66.25,10.9,5.31,0.75,0.63,0.77,253.71,5.88,49.74,18.21,998.8,1.47,12.26,7.15,0,4.15,47.15,0,0,2.76,0,0,53.74,1.64,8.84,69.29,2.47,6.35
108-118,0,0,1.86,1.47,54.39,31.16,6.93,526.46,11.92,28.82,7.02,391.67,11.86,0,5.13,62.37,5.23,13.37,6.25,4.56,4.17,235.22,0,14.53,17.57,1293.45,6.37,4.17,17.06,0,12.78,14.63,0,0,2.67,1.12,0,66.48,2.03,9.65,71.83,9.24,6.97
120,0,0,2.94,0,78.23,46.95,0,430.24,2.26,17.03,20.28,360.01,7.72,0,6.72,65.96,13.03,3.65,15.45,1.59,0,380.66,0,35.69,6.33,1676.18,11.22,12.49,4.76,0,3.82,3.2,0,0,1.58,0,0,71.05,1.84,38.66,60.66,15.24,0
