stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,529.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,805.68,0,10.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.29,0,0,0,17.79,0,15.25,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,126.79,0,107.96,0,0,28.49,0,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,0,0,6247.43,20.93,0,0,945.77,0,6.59,0,0,22.65,0,0,0,0,0,0,0,0
 10-12,0,330.71,0,529.01,0,36.13,43.58,0,0,0,0,0,7.33,0,0,0,0,0,0,0,0,0,0,0,7072.88,25.57,0,0,989.19,0,0,14.56,8.73,346.81,0,10.87,12.8,0,0,0,0,0
 14-21,0,0,0,4.52,280.23,16.88,10.39,0,1.39,0,6.41,41.33,0,0,0,0,0,0,0,0,158.33,0,0,94.97,1481.08,1.29,0,4.3,60.29,0,1.97,0,63.56,0.85,4.03,21.04,203.78,0,0,0.86,0,1.25
 24-34,0.88,0,0,0.65,259.77,0.91,49.68,0,53.54,7.84,212.73,14.58,3.54,22.85,0,0,2.91,0.96,2.37,2.24,339.87,0.84,2.43,71.28,3743.15,2.7,2.52,6.05,0,0,6.01,0,0,1.13,0,19.69,724.32,0,0,8.81,0,43.42
 36-46,0,0,0,0,106,0,29.68,0,16,84.28,355.11,3.49,0,9.04,0,0,0,7.6,0,1.79,589.74,0,2.46,39.9,2024.16,1.47,0.6,15.8,0,0,2.92,0,2.07,0,0.74,0,919.47,0,0,4.1,0,131.22
 48-58,0,1.29,0,0,49.51,0,79.95,2.43,28.77,223.71,395.4,0.98,0.78,13.11,1.17,6.68,1.25,1.57,0,2.07,782.26,1.33,4.9,58.13,775.15,0,2.36,38.72,0,0.56,1.86,0,0,0,0,0,471.79,0,0.61,10.04,0,116.62
 60-70,0,0,0,0,51.6,0,35.97,0,7.59,203.53,203.18,8.2,0,2.59,0,0.62,0.77,4.13,0,4.74,875.53,0,4.87,9.53,232.35,0,0,19.85,0,6.71,1.27,0,0,4.15,0,0,93.98,0.59,1.77,0.67,0,77.58
 72-82,0,0,1.18,0,20.4,6.01,41.7,0.51,6.98,268.32,253.72,1.48,0,7.89,1.21,5.64,3.71,2.16,0,1.6,884.4,0.71,6.2,15.8,230.8,0,0,38.15,0,12.26,1.21,0,0,0,0,0,22.76,0,9.17,7.82,0,73.1
 84-94,0,0,0,0,26.98,3.31,73.49,0,7.7,177.89,167.55,3.96,0,2.32,2.51,0,5.53,1.91,0,0,604.55,6.13,20.89,9.22,128.95,0,0,42.45,0,6.41,3.26,2.8,0,0,0,0,15.57,0,7.99,2.51,2.72,48.74
 96-106,0,0,0,0,34.4,0,55.94,0,13.88,129.21,175.34,0,0,8.93,0,0.76,2.56,0.96,0.76,0,840.26,0,3.46,14.36,139.97,1.43,0,51.08,0,14.51,0,0,0,0,0,0,6.77,0,4.09,8.64,3.54,51.76
108-118,0,0,0,0,16.59,1.66,47.06,2.21,19.6,94.71,149.62,0.67,0,0,0.56,2.45,21.82,0,0,2.97,598.42,0.77,7.21,10.19,112.72,0,0,62.74,0,19.31,2.59,0,0,0,0,0,3.93,0,1.55,5.15,0,64.23
120,0,0,0,0,13.02,1.2,50.01,0,16.11,82.88,273.78,2.76,0,3.72,10.91,3.3,3.84,2.05,0,0,912.97,0,5.52,14.56,151.44,0,0,58.55,0,7.06,2.57,0,0,0,0,0,0,0,13.54,1.96,0,43.72
