stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,44.89,571.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.76,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,210.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.44,36.66,0,26.37,0,0,0,63.87,0,0,0,0,0,36.05,0,0,0,0,0,0,0,0,0,0,0,512.14,18.84,0,0,155.17,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,29.69,0,55.5,0,0,0,96.45,0,0,0,0,0,17.95,0,0,0,0,0,0,0,0,0,0,0,901.88,52.34,0,0,236.57,0,7.56,5.95,0,77.25,0,0,0,0,0,0,0,0
 14-21,0,0,1.11,11.05,79.7,21.45,0,18.54,0,3.04,0,12.34,5.18,0,7.12,0,7.79,0,0,2.07,0,47.02,0,0,40.78,338.62,24.93,5.05,6.28,21.04,0,58.05,0.91,52.02,7.95,0,54.45,134.49,0,0,3.92,0,0
 24-34,0,0,0.75,3.47,47.12,4.05,0,64.34,0.72,1.52,3.24,34.82,0,0,2.46,8.22,2.46,0.85,0.63,8.93,0,91.53,3.6,0,56.47,755.4,9.75,27.23,16.03,0,0,221.5,0,0,7.77,2.82,9.14,193.64,0,0,47.54,0,12.6
 36-46,0,0,0,0,37.36,1.38,0,107.04,0,10.92,9.14,69.68,3.04,1.36,2.95,0.59,1.19,0.65,3.72,0.57,2.21,132.97,3.55,6.27,23.76,706.06,16.32,42.73,31.55,0,0,340.03,0,0,10.26,6.73,1.34,191.15,0,0.62,18.45,0,3.61
 48-58,1.15,0,0,0,46.62,5.41,0,144.77,1.18,9.57,17.49,118.31,1.36,2.12,4.14,1.31,0.53,8.88,1.82,0,5.15,178.93,4.9,7.48,24.11,482.42,22.6,28.9,22.53,0,0.73,220.73,0.65,0,0.99,5.11,0,148.52,0,1.54,20.76,0,7.98
 60-70,0,0,6.24,0,34.1,16.86,0,389.65,1.34,11.34,11.75,197.05,0.77,1.56,18.78,4,15.56,8.28,6.14,1.32,0.93,261.82,5.82,3.73,17.89,507.24,5.7,50.18,26.83,0,3.29,190.67,0,0,2.79,0,0,87.36,4.33,6.07,7.81,0,34.58
 72-82,0,0,4.3,0,24.26,91.49,0,634.29,0.95,0.58,15.28,257.53,13.35,1.37,14.3,4.75,2.95,4.84,10.85,0.62,0,307.23,12.47,8.61,28.27,547.02,8.21,48.2,46.7,0,8.86,133.69,1.65,0,0.64,0,0,71.75,14.91,2.04,55.45,17.09,8.29
 84-94,0,0,10.49,0,60.06,128.66,0,458.45,4.32,16.13,7.11,151.56,25.76,1.88,6.97,15.19,6.52,3.77,7.39,0,1.45,300.87,10.65,39.35,25.36,390.88,0.6,49.97,44.78,0,12.01,305.61,0,0,6.77,0,0,44.36,6.52,5.77,52.84,16.77,2.41
 96-106,0,0,3.26,0,64.4,130.72,0.97,404.44,4.63,20.78,17.77,190.29,21.74,0,5.55,10.21,13.71,6.6,5.42,2.45,4.67,329.7,20.25,20.3,21.09,365.56,5.04,69.56,28.36,0,1.94,330.49,0,0,2.48,0.62,0,14.91,2.21,10.24,67.8,9.17,26.36
108-118,0,0,1.17,0,107.23,80.68,11.26,435.89,0.92,19.12,14.11,211.78,28.95,0,4.25,14.41,14.71,16.56,10.5,8.43,1.17,334.65,32.2,21.25,25.64,502.16,3.52,49.4,55.42,0,21.47,265.7,0,0,8.81,4.13,0,28.89,13.06,3.68,37.55,20.13,11.88
120,1.19,0,0,0,217.61,94.9,2.35,460.32,0,12.49,10.66,428.63,33.92,0,1.54,12.77,9,6.53,4.27,19.73,1.61,410.51,11.61,50.65,31.99,796.56,1.87,55.22,52.05,0,19.49,246.86,0,0,4.55,1.32,0,54.19,9.69,1.32,100.55,20.93,40.27
