stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.45,536.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27,0,0,0,0,0,0,0,0,0,0,0
  5-6,42.73,399.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0,0,0,50.08,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.43,16.62,0,26.91,0,0,82.57,0,0,0,0,0,21.14,0,0,0,0,0,0,0,0,0,0,0,575.61,8.04,0,0,239.25,0,0,7.62,0,0,0,0,0,0,0,0,0,0
 10-12,0,30.64,0,33.01,0,0,26.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.32,3.39,0,0,183.43,0,4.05,11.96,0,52.18,0,0,0,0,0,0,0,0
 14-21,0,0,0.82,0,32.83,15.29,16.75,0,0,0,12,6.13,0,3.6,0,0,0,0,0,0,21.2,0,0,19.39,460.32,13.05,3.65,0,9.05,0,3.96,0.86,53.68,1.79,9.61,34.27,152.83,0,0,6.47,0,0
 24-34,0,0,0,0.6,13.95,2.68,111.33,0,0,1.51,16.01,1.35,0,1.55,2.16,2.71,3.07,0.81,0.65,0,71.86,0,0,26.84,1036.93,8.86,16.96,4.89,0,0,13.77,0,1.03,1.45,2.19,4.57,192.85,0,0,24.61,0,2.38
 36-46,0,0,0,0,15.38,0.6,261.28,0,0,1.17,7.99,0,0,1.74,3.21,0,0.56,0.66,0,5.82,92.97,0,7.29,22.6,1029.26,0.62,13.61,3.38,0,0,20.43,0,1.05,0,1.32,0,200.02,0,0,4.39,0,20.52
 48-58,0,0,0,0,10.75,1.4,467.09,0,6.7,2.7,35.27,0,0,1.8,2.49,6.6,3.92,0,1.88,9.55,82.06,2.14,4.25,34.08,776.03,0.96,5.96,1.19,0,0.95,11.75,0,0,0.37,0,0,115.32,0,0,3.76,0,3.94
 60-70,0,0,0,0,11.49,0,475.99,0,0,0.72,30.05,6.67,0,0,3.17,0,10.33,3.74,0,2.53,75.92,0,6.93,8.56,775.33,5.7,9.54,4.81,0,0,6.74,0,0,1.06,1.45,0,118.57,0,0.94,5.04,0.59,5.08
 72-82,0,0,0.61,0,8.11,2.43,377.11,0,0.95,4.71,39.52,5.01,0.59,0.75,0.98,2.65,3.92,2.02,0,0,104.76,0,6.04,9.89,689.47,1.8,28.83,8.7,0,1.05,3,0,0,0,0,0,80.41,2.43,0.94,14.88,0,12.53
 84-94,0,0,0,0,17.96,4.94,249.97,0,2.13,2.27,49.29,1.86,0,0,8.09,1.69,1.86,2.37,0.86,0,59.09,0,7.37,8.71,455.14,4.51,17.03,9.99,0,6.67,31.85,0,0,0,0.78,0,30.35,3.23,0.64,7.67,3.35,12.38
 96-106,0,0,0,1.03,17.44,6.98,212.78,0,2.06,0,38.91,5.18,0,2.37,6.92,0,4.77,1.3,1.13,0,69.61,1.23,2.02,3.23,440.67,0.77,33.65,6.43,0,0,15.7,0,0,0,0,0,26.74,0,2.5,3.72,3.87,3.29
108-118,0,0,0,0,30.2,4.34,270.45,0.69,0.97,4.68,57.33,3.2,0,5.91,6.26,0,5.46,1.22,2.68,3.25,75.06,0,0.65,7.58,652.44,0.87,17.26,12.7,0,0,11.25,0,0,0.76,0.59,0,6.77,7.78,2.04,23.4,1.09,0
120,0,0,0,0,25.62,0,183.31,7.22,13.01,15.76,89.81,1.69,0,0,9.3,0,4.91,8.56,1.89,3.24,47.78,0,2.08,6.14,845.65,5.82,16.62,2.44,0,0,3.63,2.5,0,1.94,0,0,17.12,0,1.46,10.87,1.8,0
