stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,11.43,543.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.16,0,0,0,0,0,0,0,0,0,0
  5-6,45.2,812.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,10.29,0,16.37,0,0,0,0,0,0,0,0,0,0
  7-9,18.25,41.53,0,53.28,0,0,0,242.27,0,0,0,0,0,81.8,0,0,0,0,0,0,0,0,0,0,0,1356.79,114.79,0,0,532.68,0,12.4,0,0,0,0,0,0,0,0,0,0
 10-12,0,48.03,0,80.06,0,17.23,0,262.05,0,0,0,0,0,36.83,0,0,0,0,0,0,0,0,0,0,0,2839.19,47.78,0,0,1186.69,0,0,4.61,122.08,0,5.88,4.47,0,0,0,0,0
 14-21,0,0,1.11,5.77,176.83,46.6,0,72.03,0,0,0,22.26,5.21,2.47,5.95,0,2.19,0,0,0,1.08,76.2,0,0,75.27,881.8,14.5,14.42,9.85,35.68,0,5.69,231.51,20.62,2.26,168.34,270.85,0,0,3.11,0,0.84
 24-34,0,0,0.61,2.74,38.64,0.81,0,160.17,0,3.42,2.98,26.76,1.57,0.74,5.86,0,0,2.54,7.18,0.77,0,151.57,0.69,0,67.52,1174,4.87,64.8,11.87,0,0,7.03,1.59,7.24,0,23.38,218.26,0,0,25.59,0,6.16
 36-46,0,0,0,0,24.17,0.6,0,344.42,0,0,2.41,44.05,0,0,1.71,0.64,0,0,1.15,2.4,3.03,146.1,0,1.35,44.27,1287.12,4.07,37.22,9.03,0,0,5.59,1.95,0.7,0,0,141.97,0,1.37,3.35,1.55,1.45
 48-58,0,0,0,0.45,25.75,1.68,0,602.87,0.67,3.83,6.58,70.12,0.4,0,2.01,0,1.2,2.64,6,1.35,0.48,208.73,0.5,4.64,27.39,1285.37,6.13,25.18,14.11,0,0,13.35,0,2.67,0.46,0,158.31,0,2.37,5.31,0,3.51
 60-70,0,0,1.23,0,20.44,0,0,931.13,0,2.04,12.76,63.6,3.09,0,4.73,0.65,1.02,0,2.98,0,0,216.71,0,5.32,15.74,1313.87,0,18.88,5.57,0,0,8.75,0,0,0,0,118.57,1.72,6.23,4.3,1.3,3.58
 72-82,0,0,3.72,0.56,23.83,10.67,0,671.22,0,2.91,16.84,86.54,5.74,0,2.07,0.55,0.5,5.13,9.06,0,1.36,272.61,0.58,13.21,23.85,987.62,0,23.8,14.2,0,2.24,14.56,0,0,0,0,90.86,2.49,7.84,10.3,5.23,9.26
 84-94,0,0,5.43,0,27.34,12.18,1.24,577.05,0,2.55,8.49,85.2,3.75,0.71,5.25,3.15,4.71,2.07,3.87,5.05,4.77,271.21,2.09,6.98,27.16,653.06,1.6,30.08,7.62,0,0.83,21.4,0,1.28,0,0,56.14,2.61,9.43,16.52,12.52,5.68
 96-106,0,0,5.66,0,28.62,9.43,2.87,383.88,0,1.31,10.77,76.04,10.25,0,4.76,3.29,1.57,1.71,5.03,0.93,0.67,244.17,0,11.86,11.81,606.81,0,39.72,17.96,0,3.3,11.9,0,0,0,0,42.73,0,5.12,9.59,11.7,0
108-118,0,0,5.15,0,30.62,16.41,1.26,397.04,0,5.14,15.57,102.09,4.43,0,4.08,1.13,2.88,3.49,7,4.98,1.43,239.57,0,6.02,24,1028.15,2.25,21.05,9.56,0,0,21.35,0,3.84,0,0,42.77,2.36,0.75,8.83,2.97,12.77
120,0,0,4.32,0,35.03,5.7,0,451.59,1.13,11.24,5.01,122.53,2.65,0,2.27,0,1.29,0,2.64,5.34,0,202.62,0,0,12.83,1084.93,0,11.8,15.27,0,0,7.03,0,4.41,0,0,13.17,0,9.17,4.65,18.3,1.64
