stage,fin_epithelia,glial,immune,ionocyte,neural,otic,spinal_cord,vasculature
 10-12,0,0,0,0,13.46,0,0,0
 24-34,0,0,0,0,1.07,0,0,0
 60-70,0,0,0,0,1.59,0,0,0
 72-82,0,0,6.46,0,0,0,0,2.82
 84-94,0,0,5.78,0,0,0,0,0
 96-106,0,1.41,8.33,0,0,0,0,1.32
108-118,0,0,9.99,0.54,0,0,0,1.93
120,5.32,0,2.4,0,2.85,1.02,7.84,5.75
