stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.17,0,2.5,8.34,10.01,0,5.84,2.5
3dpf,7.47,0,0,0.57,19.54,0.57,1.72,0.57
5dpf,10.85,1.03,7.24,3.1,43.93,0,7.75,7.75
10dpf,8.16,0,2.51,0,10.04,0,1.88,3.14
