stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,7.51,0,2.5,0,3.34,1.67,0,0.83,0.83
3dpf,166.65,0.57,1.72,0.57,8.05,0,0,0.57,0
5dpf,3.1,0,1.55,1.03,7.75,0,1.03,1.03,0.52
10dpf,44.55,0,1.88,1.88,5.65,0,0,0,0
