stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
2dpf,3.34,0,0,0,1.67,2.5,0,0.83,3.34
3dpf,0.57,0,0,1.15,1.15,10.92,0,0,0.57
5dpf,0.52,1.03,0.52,0.52,1.03,7.24,0.52,1.55,5.69
10dpf,0.63,0,0,0,0,5.65,0,0,0.63
