stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,2.05,0,0
24hpf,1,0,0,0,0,0,1,0
2dpf,9.17,0.83,0,2.5,7.51,10.84,4.17,3.34
3dpf,71.26,0,0,1.15,23.56,0,0.57,0.57
5dpf,1.55,0,0.52,0.52,17.06,22.22,1.03,1.03
10dpf,12.55,0,0,0,3.77,0,0,1.88
