stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0,0.83,0.83,5.84,1.67,2.5,5
3dpf,28.16,0.57,0,1.72,8.05,0,0.57,1.15
5dpf,1.55,1.03,1.55,1.03,10.85,0,1.55,2.07
10dpf,12.55,0,0,0,1.88,0,0,1.88
