stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,0
2dpf,29.19,0.83,2.5,3.34,11.68,0.83,1.67,3.34
3dpf,283.87,0,0.57,0.57,12.64,0,0,0.57
5dpf,3.62,0.52,0,1.03,9.3,0,1.55,2.07
10dpf,73.42,0.63,0,1.26,6.28,0,0,0
