stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0,0
2dpf,3.34,0,0,0,1.67,0,0.83,0
3dpf,2.3,1.15,0,8.62,3.45,0,0,0
5dpf,2.07,3.1,0.52,118.87,8.27,0.52,0.52,5.17
10dpf,13.81,1.26,1.26,114.84,5.65,1.88,2.51,1.88
