stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,20.65,0,10.32,0,0,20.65,0,10.32
12hpf,9.64,3.86,30.84,1.93,13.49,9.64,0,86.75,23.13,23.13
14hpf,16.72,0,40.13,0,0,3.34,0,20.06,0,23.41
16hpf,30.76,2.05,10.25,4.1,18.46,8.2,0,28.71,18.46,67.68
19hpf,37.22,0,0,2.19,2.19,0,0,15.32,0,45.97
24hpf,44,0,3,7,12,9,3,3,16,35
2dpf,243.55,3.34,25.02,49.21,116.77,282.75,39.2,11.68,72.56,120.11
3dpf,1048.73,25.28,25.86,27.01,22.41,364.9,10.92,0,17.81,78.73
5dpf,95.1,21.19,54.27,66.15,17.06,315.27,27.91,25.32,45.48,334.39
10dpf,454.33,38.28,72.17,50.2,10.67,295.57,11.3,0,36.4,70.91
