stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,2,0,0,0,0,1
2dpf,7.51,0,28.36,0,3.34,0,0,5
3dpf,6.9,0,23.56,0,3.45,0,0.57,1.15
5dpf,3.1,1.55,59.44,0,4.65,0.52,0.52,6.72
10dpf,6.28,0.63,67.77,0.63,3.14,0,0,4.39
