stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0
2dpf,15.85,1.67,5,2.5,2.5,3.34,1.67
3dpf,3.45,0,4.02,0,0,0,0
5dpf,9.82,0,4.65,0,0,0,1.55
10dpf,1.88,1.88,6.9,0,0,0,1.26
