stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,0,2.05,4.1,0,0,0,0
24hpf,0,1,18,0,0,0,0
2dpf,2.5,0,26.69,1.67,0,0.83,6.67
3dpf,2.87,0,5.17,0.57,0.57,1.72,1.15
5dpf,0,4.13,26.36,2.58,0.52,4.13,1.03
10dpf,1.88,2.51,16.94,1.26,0,1.88,2.51
