stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.67,0,0,0,2.5,2.5,0
3dpf,2.3,0,0,0.57,0,2.3,2.3
5dpf,0,1.03,1.55,0,0,1.55,7.75
10dpf,1.26,0.63,0.63,0,0,0.63,1.88
