stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0.83,0,0,0,0,0,0.83
3dpf,1.15,4.02,0,0,0,0,0,0
5dpf,1.03,1.55,0.52,1.55,0.52,2.07,0.52,1.03
10dpf,0.63,4.39,0,0,0,0.63,0,0
