stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,113.55,10.32,0,0,61.94,0,0,0,10.32,20.65
12hpf,104.1,1.93,1.93,0,26.99,17.35,1.93,5.78,30.84,57.83
14hpf,60.19,0,3.34,0,6.69,3.34,0,0,10.03,23.41
16hpf,28.71,0,0,0,8.2,2.05,2.05,0,8.2,18.46
19hpf,129.16,0,0,0,4.38,6.57,0,0,6.57,13.14
24hpf,61,1,1,2,13,10,1,0,4,2
2dpf,237.71,0,7.51,27.52,90.08,165.98,24.19,3.34,50.88,39.2
3dpf,1089.53,5.17,4.02,10.92,27.58,205.72,10.92,0,16.66,21.84
5dpf,66.67,2.07,22.22,25.32,13.44,133.86,14.47,5.69,21.19,63.05
10dpf,233.44,4.39,14.43,10.67,5.02,65.89,6.9,0,8.16,3.77
