stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,5,2.5,5.84,1.67,6.67
3dpf,3.45,0,1.15,3.45,0.57,3.45,0,2.3
5dpf,1.55,1.03,8.27,6.2,0,3.62,0,5.69
10dpf,1.88,1.88,8.79,6.28,0,2.51,1.26,1.88
