stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,258.07,10.32,30.97,0,82.58,10.32,0,10.32,175.49,258.07
12hpf,231.33,25.06,34.7,28.92,179.28,25.06,1.93,69.4,186.99,192.78
14hpf,441.39,23.41,130.41,107,193.94,130.41,10.03,26.75,314.32,478.17
16hpf,194.83,26.66,18.46,55.37,135.35,61.52,14.36,32.81,178.42,293.27
19hpf,702.73,8.76,4.38,63.49,126.97,63.49,39.41,17.51,162,313.05
24hpf,668,8,51,128,248,115,45,12,568,157
2dpf,1407.09,16.68,93.42,169.32,623.05,1296.99,120.94,35.87,477.93,522.13
3dpf,4016.77,63.21,176.42,101.14,156.88,2218.13,64.36,0.57,188.48,430.41
5dpf,702.89,78.56,272.37,324.05,164.87,2168.1,168.49,95.61,377.8,1376.31
10dpf,1959.16,111.7,416.05,217.13,106.05,1834.91,95.39,1.88,235.95,334.48
