stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,2,0
2dpf,0,0,0,0,0.83,2.5,0.83
3dpf,0,0,0,0,0,0.57,0.57
5dpf,0,0,0,0,0,1.03,0
10dpf,2.51,2.51,0.63,0.63,0,2.51,0
