stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0,5.84,5.84,0,5.84
3dpf,67.23,1.15,0,1.15,0,6.32,0,0
5dpf,6.2,0.52,1.03,1.55,0.52,5.17,0.52,7.24
10dpf,37.65,0.63,0,0.63,0,1.26,0.63,1.26
