stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,11.68,0,0.83,0,0.83,0,0.83,0.83,0.83
3dpf,37.35,0,0.57,0,2.3,0,0,0,0
5dpf,4.65,1.03,1.03,0.52,3.62,0,0,0,2.58
10dpf,26.98,0.63,0,0,2.51,0.63,0,0,0
