stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.34,0
19hpf,2.19,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0
2dpf,15.01,0.83,0.83,0.83,2.5,2.5,1.67,5.84
3dpf,14.37,0,0,0.57,0,0.57,0.57,0.57
5dpf,3.62,1.03,0.52,0,1.55,3.62,2.07,3.1
10dpf,2.51,0,0,0,0,0,0,0
