stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0,0.83,1.67,0,1.67
3dpf,9.19,0,1.15,0.57,0,3.45,0.57,0.57
5dpf,0.52,0.52,5.69,1.55,0,4.65,0,1.55
10dpf,7.53,0,7.53,0.63,0.63,5.65,0.63,8.16
