stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5584.71,92.91,30.97,0,980.68,72.26,0,165.17,2240.08,1951.04
12hpf,5363,163.86,36.63,167.71,1366.78,233.26,13.49,347,2502.22,1657.87
14hpf,5346.84,83.6,210.66,300.95,1066.69,504.92,93.63,123.72,2013.01,1799
16hpf,4671.76,203.03,375.3,324.03,1519.66,598.84,157.91,209.18,2097.99,2313.32
19hpf,7180.53,48.16,166.38,225.49,875.67,369.97,210.16,81,735.57,1972.46
24hpf,4986,78,679,280,1163,502,233,28,1424,948
2dpf,1971.76,54.21,145.96,201.01,909.98,1478.82,186.83,28.36,500.45,577.18
3dpf,4325.35,113.21,116.08,121.82,97.69,1533.15,63.21,0.57,152.86,313.76
5dpf,480.65,66.67,309.58,243.94,110.6,1241.42,88.38,66.67,303.9,1063.63
10dpf,1101.95,100.41,233.44,195.79,60.24,1112.62,44.55,3.14,191.4,212.11
