stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.34
24hpf,0,0,0,0,0,0,1
2dpf,0,0.83,0,0.83,0,0,59.22
3dpf,1.15,0,0,0,0,0,21.84
5dpf,1.03,0,0.52,0,1.03,0.52,101.3
10dpf,0.63,0,0.63,0,0,0,30.12
