stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.67,0,0,0,1.67,1.67,0
3dpf,2.3,0,0,0.57,2.3,1.72,0
5dpf,0,0.52,1.03,0.52,1.03,2.58,3.1
10dpf,1.88,1.26,0,0,1.26,1.26,0
