stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,1.67,0,12.51
3dpf,3.45,0.57,0,1.15,1.15,2.87,0.57,5.75
5dpf,1.03,0,2.07,0,0,5.69,1.03,23.77
10dpf,1.88,0,1.26,0,0,2.51,0,3.77
