stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.51,0,0,14.18,7.51,36.7,1.67,3.34,10.84
3dpf,161.48,0.57,0.57,2.3,4.6,104.01,1.15,0.57,4.02
5dpf,4.13,3.1,1.55,17.57,4.13,79.07,2.58,5.69,24.81
10dpf,32.63,1.26,0,9.41,2.51,53.34,0,3.14,3.77
