stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.01,0,0,0.83,5,22.52,0,2.5,5.84
3dpf,31.03,0,0.57,0,0,12.64,1.15,0.57,1.72
5dpf,3.1,0.52,0.52,2.07,3.1,15.5,2.07,2.58,9.82
10dpf,11.92,0,1.26,1.26,1.26,5.65,0.63,0,0.63
