stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6121.5,113.55,30.97,0,1063.26,82.58,0,185.81,2332.98,1971.68
12hpf,5598.19,142.65,34.7,156.15,1382.2,233.26,15.42,289.16,2425.11,1594.25
14hpf,5376.93,66.88,244.1,310.98,1123.54,474.83,83.6,120.38,1912.69,1544.86
16hpf,4259.55,180.47,338.38,297.37,1429.42,539.37,133.3,151.76,1810.87,1851.89
19hpf,6285.15,45.97,100.7,144.49,772.78,317.43,190.46,43.78,595.46,1147.13
24hpf,4252,62,444,175,966,409,159,18,970,646
2dpf,1252.78,44.21,91.75,170.99,660.59,1065.95,140.12,28.36,433.72,509.62
3dpf,3077.22,51.14,67.23,69.53,81.6,1109.07,37.93,0,102.86,201.7
5dpf,393.31,51.17,181.41,180.37,86.83,943.73,66.15,46,237.74,790.23
10dpf,1033.55,60.87,207.09,141.82,52.09,746.76,42.67,1.26,121.74,181.98
