stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,29.19,3.34,2.5,9.17,25.86,0.83,0.83,8.34,5
3dpf,10.92,0,0,0.57,6.32,0,0,1.15,0.57
5dpf,3.62,0,0.52,0.52,4.65,0.52,0.52,0.52,4.13
10dpf,2.51,0,0,0.63,6.28,0,0,0.63,0
