stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,10.01,0,0,2.5,1.67,3.34,0,0.83
3dpf,10.92,0,1.15,0.57,0,0.57,0,0.57
5dpf,2.07,1.03,0,2.58,0,2.07,1.03,6.2
10dpf,5.02,0,0,1.88,0.63,0,0.63,1.26
