stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.67,0,1.67,0.83
3dpf,2.3,1.15,0,0,3.45,3.45,0.57
5dpf,0.52,0,0.52,0,3.62,25.84,1.03
10dpf,3.77,0,0.63,0,0.63,10.04,0
