stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.32,0,0,0,0,0
12hpf,1.93,0,0,0,0,0,0,0,1.93,0
14hpf,36.78,0,0,0,6.69,0,0,0,6.69,0
16hpf,10.25,2.05,0,2.05,8.2,4.1,0,2.05,4.1,0
19hpf,148.86,0,0,0,2.19,13.14,0,0,2.19,2.19
24hpf,74,0,3,4,13,16,2,0,2,5
2dpf,30.86,3.34,7.51,20.85,37.53,88.41,10.01,0.83,44.21,27.52
3dpf,75.28,3.45,2.3,5.17,2.87,37.35,2.3,0,10.34,1.72
5dpf,23.26,4.13,16.54,24.29,13.44,155.57,9.82,5.17,37.21,29.46
10dpf,52.71,3.77,18.83,4.39,1.26,31.38,6.28,0,13.81,5.65
