stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0,1.67,0.83,3.34
3dpf,0,0,0,0,0,1.15
5dpf,3.62,1.03,0.52,0,2.58,14.47
10dpf,1.26,0,0,0,0,6.28
