stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0,2.5,0,1.67
3dpf,22.99,0.57,0,0,0,0
5dpf,0.52,0,1.03,0,0.52,0
10dpf,7.53,0,0,0.63,0,0
