stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0.83,0,0,0,0.83
3dpf,158.03,0.57,0.57,0,4.6,0,0,1.72
5dpf,1.03,0.52,2.07,0.52,4.13,1.03,1.55,10.85
10dpf,35.14,1.26,0.63,0.63,2.51,0.63,0.63,5.65
