stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0.83,1.67,0
3dpf,0,0,0,1.15,0
5dpf,0.52,0,0,2.07,0.52
10dpf,0,3.14,0,0,0
