stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,82.58
12hpf,0,0,0,0,0,0,0,0,0,1.93
14hpf,0,0,0,0,0,0,0,0,0,123.72
16hpf,0,0,0,0,0,0,0,0,0,16.41
19hpf,0,0,0,0,0,0,0,0,0,442.22
24hpf,1,0,0,0,0,0,0,0,3,118
2dpf,67.56,4.17,4.17,4.17,10.84,16.68,1.67,0,6.67,638.9
3dpf,133.32,24.71,4.6,13.22,1.15,28.16,0.57,0,2.3,328.7
5dpf,133.34,19.12,17.57,25.84,6.72,97.68,4.13,2.58,17.57,1186.12
10dpf,113.58,18.83,4.39,11.92,0.63,15.69,2.51,0,5.65,381.54
