stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0,1.67,5,5.84,0,4.17,2.5
3dpf,6.32,0,0,0.57,3.45,0.57,0.57,0
5dpf,2.58,0.52,0,0.52,7.24,0,1.55,0.52
10dpf,4.39,0,0,1.26,6.28,0.63,1.88,0
