stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,2.19,0,0,0,0
24hpf,0,0,1,0,0,0,0
2dpf,0,0,0,0,0,0,5
3dpf,1.72,0,6.9,0,0.57,0.57,1.15
5dpf,1.03,0,12.92,0.52,2.58,0.52,0
10dpf,1.88,0.63,64.01,0,0,0,0
