stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.15,0,0,0,1.15,0,0
5dpf,0.52,2.07,0,0.52,2.58,0.52,2.07
10dpf,0.63,2.51,1.26,0,2.51,0,0.63
