stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,1
2dpf,15.85,0.83,0,6.67,8.34,0.83,5,5.84
3dpf,43.67,1.72,1.72,0.57,12.07,0,0.57,0
5dpf,8.79,3.1,1.55,0.52,12.92,1.55,0.52,5.69
10dpf,14.43,4.39,0.63,0,4.39,0.63,0,0
