stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,0.57,1.15,1.15,1.15,0.57,0.57,0
5dpf,0,1.55,0.52,0,1.03,0,2.58
10dpf,1.26,9.41,0,0,1.26,0,0
