stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.5,5.84,0,0.83,0,0
3dpf,2.87,5.17,0,0,0,0
5dpf,1.55,26.36,0.52,0,3.1,0.52
10dpf,1.88,17.57,0,0,0,0
