stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,1.67,0.83,0,0,0,0,0
3dpf,9.19,13.22,0,1.15,0,0,0.57,0
5dpf,1.55,23.26,0.52,4.13,0.52,0.52,1.03,2.58
10dpf,15.06,108.56,0,1.88,0,0,0.63,0.63
