stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0,125.95
3dpf,1.72,4.02,0,0,1.15,0,0,44.25
5dpf,3.1,3.62,0.52,1.55,3.1,0.52,0.52,175.2
10dpf,4.39,1.88,0,1.26,0.63,0,0,49.58
