stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,1.67,0,0.83,1.67,0.83,62.56
3dpf,0,0.57,0,0,0,0,19.54
5dpf,5.17,7.24,1.55,0.52,2.07,0,69.77
10dpf,0,3.14,0.63,0,0,0,16.32
