stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,20.65,0,0,10.32,92.91,61.94
12hpf,79.04,3.86,0,0,25.06,5.78,1.93,26.99,80.97,42.41
14hpf,26.75,0,6.69,0,16.72,0,0,10.03,16.72,26.75
16hpf,45.12,10.25,4.1,14.36,24.61,10.25,0,12.3,53.32,38.97
19hpf,54.73,0,0,0,6.57,0,0,4.38,0,17.51
24hpf,38,1,0,6,15,8,1,0,13,14
2dpf,178.49,1.67,4.17,31.69,115.1,232.71,26.69,6.67,61.72,100.92
3dpf,187.91,5.17,2.87,14.37,22.41,182.16,8.05,0,12.07,32.75
5dpf,32.56,8.79,14.99,26.36,6.2,98.2,10.85,4.13,24.29,109.57
10dpf,62.13,7.53,15.06,13.18,5.65,66.52,7.53,0,12.55,47.06
