stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.67,0,0,0,0,2.5
3dpf,34.48,0,0,0,3.45,0
5dpf,3.62,0.52,0.52,0.52,3.1,7.24
10dpf,13.18,0,0,0,1.88,0
