stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0
2dpf,5.84,1.67,0.83,0.83,1.67,0,1.67
3dpf,8.05,1.15,0,0,5.75,0,0.57
5dpf,1.55,9.82,0.52,0.52,1.55,0.52,1.03
10dpf,2.51,3.14,0.63,0,1.26,0.63,0
