stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,2,0,0,0,0,0
2dpf,8.34,0.83,6.67,5,0,2.5,10.01
3dpf,1.72,1.72,0.57,2.3,0,0,0.57
5dpf,0.52,1.03,0,0,0.52,0,2.07
10dpf,0.63,0.63,0,1.88,0,0,2.51
