stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,3.34,0,0,0,0,0,0,0
2dpf,0,0,0,8.34,0,0,0,1.67
3dpf,3.45,0,0,0,0,1.15,0,20.11
5dpf,0,0,0,0.52,0,2.07,0,158.15
10dpf,7.53,2.51,1.26,3.14,0.63,3.14,0.63,109.19
