stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
16hpf,0,0,2.05,0,0,0,0,0
19hpf,2.19,0,2.19,0,0,0,0,0
24hpf,0,0,9,0,0,0,0,0
2dpf,11.68,0,25.86,1.67,9.17,3.34,7.51,0.83
3dpf,18.96,0,18.96,1.15,5.75,2.87,20.11,0.57
5dpf,20.67,0,60.47,4.65,5.69,5.69,31.01,5.17
10dpf,20.71,0.63,40.79,5.02,0,1.26,14.43,1.88
