stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6296.99,113.55,30.97,0,1114.88,82.58,0,206.46,2508.47,2302.02
12hpf,5794.82,190.85,36.63,177.35,1494.01,260.25,15.42,356.63,2650.66,1846.78
14hpf,5266.58,83.6,247.45,324.35,1103.47,491.55,93.63,143.79,2066.51,2036.41
16hpf,4643.05,215.34,379.4,313.78,1511.45,586.53,153.81,219.44,2122.6,2323.58
19hpf,6797.42,56.92,164.19,221.11,904.13,363.4,216.73,87.57,755.27,2228.59
24hpf,4901,97,978,291,1198,524,265,40,1914,1021
2dpf,1850.81,75.9,216.03,235.21,923.32,1503.84,246.05,49.21,636.4,633.9
3dpf,4834.49,189.63,131.02,152.86,97.12,1529.13,59.19,0.57,172.39,362.6
5dpf,727.18,150.4,416.56,480.13,150.4,1695.72,128.17,114.22,525.61,1571.68
10dpf,2216.45,257.92,304.98,387.82,104.17,1531.18,93.5,1.88,341.38,363.97
