stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0.83,0,0,6.67,1.67,1.67
3dpf,3.45,0,0.57,0.57,2.3,0,0
5dpf,0.52,0.52,0.52,0,1.55,0.52,2.07
10dpf,1.26,0,1.88,0,1.26,0,0
