stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,3.34,0,0,0,0
2dpf,3.34,0,0.83,7.51,0.83,2.5
3dpf,5.75,0.57,0,3.45,0,0
5dpf,1.55,0,0,2.07,0.52,0.52
10dpf,45.81,1.26,0,3.14,1.26,0.63
