stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0,0.83,0.83,0.83,3.34
3dpf,20.11,0,0,0,0.57,2.3,0,0
5dpf,5.17,0.52,0,0.52,0,4.13,1.03,2.07
10dpf,3.14,0,0.63,0,0,1.26,0,1.26
