stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,60.19
16hpf,0,0,0,0,0,2.05,0,0,0
24hpf,0,0,0,0,0,0,0,0,4
2dpf,12.51,0,2.5,0.83,5,5.84,0.83,0,353.65
3dpf,7.47,0.57,0,0.57,1.15,4.02,0,0,47.12
5dpf,9.82,1.03,0,1.03,0,8.79,0.52,1.03,165.39
10dpf,9.41,1.26,0,1.26,0,3.14,0,0,68.4
